ID,LONGITUDE,LATITUDE,Coloring,DA,CD,Province,CSD,Abbrev,Suppressed,POP2016,POP2011,Age <4,Age 5 to 9,Age 10 to 14,Age 15 to 19,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20 to 24,Age 25 to 29,Age 30 to 34,Age 35 to 39,Age 40 to 44,Age 45 to 49,Age 50 to 54,Age 55 to 59,Age 60 to 64,Age 65 to 69,Age 70 to 74,Age 75 to 79,Age 80 to 84,Age 85+,DAUID,POPY65,POPO65
190873,-79839512,43245211,2,35250726,3525,35,3525005,ON,N,614,615,30,35,20,35,5,5,10,10,10,40,55,45,50,50,75,55,35,30,15,10,10,10,5,35250726,595,50
191065,-79836948,43244906,1,35250727,3525,35,3525005,ON,N,378,380,15,15,20,15,0,5,0,5,0,15,25,20,10,30,35,25,20,25,20,20,25,25,20,35250727,280,110
191057,-79835302,43243284,2,35250728,3525,35,3525005,ON,N,539,540,40,25,40,40,5,5,15,5,5,50,45,45,30,30,50,55,35,15,10,10,10,5,5,35250728,535,40
191081,-79832635,43244880,0,35250729,3525,35,3525005,ON,N,491,490,25,35,30,35,0,15,5,5,5,30,40,40,25,30,50,45,30,25,15,15,15,5,0,35250729,470,50
191073,-79832375,43242617,1,35250730,3525,35,3525005,ON,N,696,695,50,25,30,30,5,5,5,10,10,30,40,45,35,50,40,35,45,45,45,40,35,25,55,35250730,535,200
191049,-79837151,43240624,0,35250731,3525,35,3525005,ON,N,594,590,35,30,35,30,5,0,5,10,5,55,60,45,45,40,50,50,50,30,20,5,10,5,5,35250731,580,45
191145,-79827726,43241277,2,35250732,3525,35,3525005,ON,N,471,470,25,20,25,30,5,10,5,5,5,25,20,20,25,30,40,40,40,35,20,20,20,10,35,35250732,405,105
191153,-79823864,43239235,0,35250733,3525,35,3525005,ON,N,608,610,45,40,45,40,10,10,5,5,5,25,40,40,60,45,35,40,65,35,15,10,5,10,10,35250733,590,50
191729,-79821644,43240709,1,35250734,3525,35,3525005,ON,N,529,530,25,25,25,40,10,10,5,5,5,50,50,25,30,35,35,65,50,30,20,10,10,5,15,35250734,520,60
191737,-79819209,43239058,3,35250735,3525,35,3525005,ON,N,477,475,30,20,25,30,5,5,10,5,10,35,25,30,25,35,40,45,30,30,25,10,10,15,10,35250735,435,70
191761,-79816467,43240569,2,35250736,3525,35,3525005,ON,N,562,565,25,20,35,40,10,5,5,10,10,40,50,50,35,40,35,40,50,35,20,10,10,5,10,35250736,535,55
191753,-79815363,43237776,0,35250737,3525,35,3525005,ON,N,433,435,30,25,15,20,0,10,5,10,0,20,30,40,30,25,35,30,30,30,15,15,20,5,10,35250737,385,65
191849,-79812019,43238540,1,35250738,3525,35,3525005,ON,N,530,530,25,35,35,40,5,5,10,5,10,30,25,45,40,35,45,45,40,25,15,10,10,10,5,35250738,500,50
191713,-79810351,43236412,0,35250739,3525,35,3525005,ON,N,524,525,30,25,25,25,5,5,5,5,5,45,55,40,30,40,50,40,45,35,0,5,10,15,15,35250739,510,45
191873,-79807609,43238408,2,35250740,3525,35,3525005,ON,N,568,570,20,20,20,30,10,5,10,0,10,30,35,35,30,35,35,65,35,30,25,20,20,35,50,35250740,455,150
191721,-79807837,43234900,3,35250741,3525,35,3525005,ON,N,507,505,30,10,10,30,5,0,0,5,10,30,35,30,30,45,55,45,35,35,30,20,15,10,20,35250741,440,95
191985,-79803372,43236450,1,35250742,3525,35,3525005,ON,N,540,540,35,30,35,25,0,0,5,5,5,35,40,40,45,55,40,40,35,25,15,20,15,5,15,35250742,495,70
192001,-79799539,43234072,2,35250743,3525,35,3525005,ON,N,440,440,15,15,20,30,5,5,5,5,10,20,15,40,30,20,45,40,35,20,20,20,15,20,25,35250743,375,100
192041,-79796227,43237208,0,35250744,3525,35,3525005,ON,N,673,675,15,30,50,60,10,15,15,10,10,40,35,25,55,50,70,55,45,35,35,25,20,10,15,35250744,625,105
192153,-79793901,43239528,1,35250745,3525,35,3525005,ON,N,458,460,20,15,25,40,5,5,20,5,5,35,20,20,35,40,55,40,25,35,30,10,10,5,10,35250745,445,65
192137,-79797642,43241594,2,35250746,3525,35,3525005,ON,N,354,355,10,10,5,20,5,5,5,5,5,25,25,15,25,15,30,45,30,35,15,20,10,15,10,35250746,315,70
192145,-79795117,43244125,3,35250747,3525,35,3525005,ON,N,413,415,30,15,20,35,5,10,5,5,5,25,30,30,25,30,45,30,30,25,15,10,10,10,5,35250747,400,50
192169,-79791215,43243880,0,35250748,3525,35,3525005,ON,N,415,415,15,15,25,30,5,5,5,5,5,20,30,25,20,30,50,35,35,20,25,10,10,5,0,35250748,375,50
192161,-79791509,43242083,2,35250749,3525,35,3525005,ON,N,461,460,15,15,30,35,5,5,5,10,5,35,30,10,25,30,45,45,45,35,25,15,20,5,10,35250749,425,75
192185,-79792256,43247023,1,35250750,3525,35,3525005,ON,N,492,495,20,25,20,40,5,10,10,10,0,25,30,30,45,35,40,50,45,30,20,20,10,5,10,35250750,470,65
192505,-79780659,43249171,3,35250753,3525,35,3525005,ON,N,436,435,10,15,25,35,5,5,10,5,10,30,30,20,20,30,50,40,25,30,25,15,15,15,10,35250753,395,80
192513,-79778889,43252578,0,35250754,3525,35,3525005,ON,N,459,455,20,25,25,30,5,5,5,5,5,25,15,25,35,35,45,40,35,30,25,15,25,5,5,35250754,410,75
195257,-79777297,43255393,2,35250755,3525,35,3525005,ON,N,435,435,20,20,25,35,5,5,10,0,10,25,30,35,25,40,40,45,25,30,20,10,5,10,5,35250755,425,50
195265,-79774914,43256092,1,35250756,3525,35,3525005,ON,N,531,535,40,25,30,45,5,5,15,10,10,25,30,45,40,35,55,40,35,35,15,10,10,10,5,35250756,525,50
195201,-79796944,43267624,2,35250757,3525,35,3525005,ON,N,485,485,30,25,30,25,10,5,5,5,5,30,35,30,35,35,45,40,40,25,20,10,10,5,5,35250757,455,50
195193,-79805671,43254615,0,35250758,3525,35,3525005,ON,N,398,400,15,20,25,30,5,0,5,5,5,15,20,25,35,25,35,40,40,25,20,5,15,10,5,35250758,370,55
192129,-79799363,43250287,0,35250759,3525,35,3525005,ON,N,505,505,35,25,20,25,5,5,0,5,10,30,50,20,20,40,55,45,40,40,20,10,10,5,5,35250759,470,50
192113,-79803155,43249951,4,35250760,3525,35,3525005,ON,N,497,495,40,20,30,35,5,10,15,5,5,30,30,35,20,30,50,50,25,25,25,15,10,10,5,35250760,460,65
192121,-79800119,43246907,1,35250761,3525,35,3525005,ON,N,491,490,40,20,30,20,0,5,0,5,5,45,40,45,25,35,30,35,40,25,25,20,10,10,5,35250761,445,70
192177,-79798170,43246247,3,35250762,3525,35,3525005,ON,N,547,545,25,30,25,20,5,0,5,5,0,45,35,45,35,40,50,60,45,35,15,15,10,15,5,35250762,505,60
192089,-79800539,43243258,0,35250763,3525,35,3525005,ON,N,497,500,30,25,25,35,15,10,0,5,5,35,35,40,35,30,55,40,35,20,15,10,15,10,10,35250763,475,60
192073,-79804266,43244043,3,35250764,3525,35,3525005,ON,N,502,500,35,30,25,35,5,5,15,5,5,45,45,40,25,30,45,45,20,20,20,15,5,10,5,35250764,475,55
192105,-79803346,43246283,2,35250765,3525,35,3525005,ON,N,482,480,30,20,30,30,5,5,0,10,10,25,50,35,30,25,35,30,35,30,25,10,10,10,10,35250765,435,65
192097,-79804898,43247848,3,35250766,3525,35,3525005,ON,N,548,545,25,35,35,45,5,10,5,10,5,35,40,40,35,40,50,55,40,30,15,10,10,5,10,35250766,540,50
191937,-79808341,43247189,0,35250767,3525,35,3525005,ON,N,465,465,35,30,30,30,10,10,5,0,5,45,40,45,25,30,40,30,20,10,15,10,10,5,0,35250767,440,40
191921,-79810596,43248020,3,35250768,3525,35,3525005,ON,N,511,510,40,30,30,35,0,5,5,10,5,30,45,30,30,35,30,45,40,40,25,15,15,5,5,35250768,485,65
191913,-79812968,43248381,2,35250769,3525,35,3525005,ON,N,464,465,25,15,25,25,5,5,5,5,5,25,30,20,30,35,40,40,45,35,25,20,20,5,5,35250769,415,75
191929,-79810692,43251712,1,35250770,3525,35,3525005,ON,N,421,420,30,35,25,30,10,5,5,0,5,35,40,30,30,30,45,20,15,20,15,5,10,0,5,35250770,410,35
191825,-79815637,43248776,3,35250771,3525,35,3525005,ON,N,500,500,20,20,35,30,10,0,5,5,10,30,35,35,30,50,40,55,30,35,25,15,5,5,5,35250771,475,55
191833,-79817986,43249715,0,35250772,3525,35,3525005,ON,N,461,460,40,15,35,30,0,10,10,5,10,35,40,30,30,40,25,35,20,25,15,10,20,5,5,35250772,435,55
191817,-79820003,43250224,2,35250773,3525,35,3525005,ON,N,586,585,40,40,40,35,5,10,5,5,10,40,50,40,40,45,60,50,45,20,30,10,5,0,0,35250773,580,45
191841,-79817312,43253460,3,35250774,3525,35,3525005,ON,N,476,475,25,30,25,35,5,5,5,0,10,30,30,35,25,35,40,45,35,35,25,10,20,5,5,35250774,450,65
195185,-79816847,43284921,0,35250775,3525,35,3525005,ON,N,517,520,45,30,25,40,5,10,10,5,10,35,35,35,25,50,55,30,40,25,15,10,10,5,5,35250775,510,45
194273,-79828296,43261128,3,35250776,3525,35,3525005,ON,N,364,365,20,15,20,20,10,0,10,0,5,25,20,20,30,30,35,40,35,25,15,5,10,10,0,35250776,360,40
191777,-79816832,43245130,2,35250777,3525,35,3525005,ON,N,487,485,25,20,20,40,10,10,10,5,10,25,30,40,40,30,45,60,20,25,25,25,10,5,0,35250777,465,65
191905,-79814224,43245963,0,35250778,3525,35,3525005,ON,N,447,450,30,25,25,30,5,10,5,5,5,25,30,35,30,25,50,30,25,25,20,5,10,5,5,35250778,415,45
191857,-79812734,43243932,1,35250779,3525,35,3525005,ON,N,398,395,30,20,30,25,5,0,0,5,10,20,30,20,25,35,45,30,10,20,10,5,5,10,5,35250779,360,35
191889,-79809852,43244335,2,35250780,3525,35,3525005,ON,N,425,425,25,25,25,30,5,5,5,5,5,30,25,25,30,30,50,35,25,15,25,15,10,10,5,35250780,395,65
191865,-79812073,43241816,0,35250781,3525,35,3525005,ON,N,475,475,25,25,20,30,5,5,10,10,5,30,35,25,40,45,35,60,25,25,15,10,10,5,5,35250781,455,45
191769,-79816934,43242892,3,35250782,3525,35,3525005,ON,N,500,500,45,30,20,10,5,0,5,5,5,45,30,45,30,45,55,40,30,25,10,10,10,10,5,35250782,470,45
191881,-79806838,43240628,3,35250783,3525,35,3525005,ON,N,461,460,20,30,35,40,10,10,10,0,15,25,45,35,40,25,50,45,30,15,10,10,5,0,10,35250783,480,35
191897,-79807164,43243671,1,35250784,3525,35,3525005,ON,N,489,490,30,35,35,35,5,5,5,5,10,30,30,35,40,35,35,40,25,20,20,10,10,10,10,35250784,455,60
192065,-79803898,43241177,2,35250785,3525,35,3525005,ON,N,468,470,35,25,30,40,5,5,5,10,10,30,35,35,35,40,35,40,35,20,20,15,10,5,5,35250785,470,55
192081,-79801069,43240217,3,35250786,3525,35,3525005,ON,N,526,525,25,25,25,40,10,5,10,5,10,35,35,40,45,25,25,40,45,35,20,25,15,5,20,35250786,480,85
195273,-79785089,43276911,3,35250787,3525,35,3525005,ON,N,633,635,25,20,35,30,5,5,5,0,5,35,45,45,50,40,55,60,65,35,20,10,20,15,10,35250787,560,75
195281,-79785751,43284074,4,35250788,3525,35,3525005,ON,N,529,530,20,10,25,25,0,5,0,10,10,40,30,25,25,30,65,65,55,30,30,15,15,10,15,35250788,470,85
191705,-79814256,43233833,2,35250789,3525,35,3525005,ON,N,507,510,10,20,30,30,5,5,5,5,10,35,25,30,35,35,45,55,40,35,20,15,20,20,15,35250789,455,90
191657,-79817041,43234309,1,35250790,3525,35,3525005,ON,N,561,560,35,35,30,35,5,5,5,5,10,30,35,40,50,30,55,40,40,50,20,25,10,5,5,35250790,535,65
191641,-79819647,43232443,0,35250791,3525,35,3525005,ON,N,423,420,30,10,20,30,10,5,5,5,10,25,35,30,25,40,40,40,35,30,10,5,10,10,0,35250791,425,35
191649,-79819566,43236394,2,35250792,3525,35,3525005,ON,N,518,520,40,20,40,45,15,10,10,5,10,25,40,35,35,40,45,40,35,15,10,10,15,5,10,35250792,505,50
191033,-79827027,43235828,1,35250793,3525,35,3525005,ON,N,490,490,20,25,25,25,5,5,5,5,10,35,35,35,25,40,55,30,35,35,15,10,15,10,5,35250793,450,55
194241,-79837498,43258006,3,35250798,3525,35,3525005,ON,N,376,375,25,25,20,30,5,10,5,5,5,30,30,35,25,25,25,35,25,15,5,5,10,5,5,35250798,375,30
194209,-79839556,43255584,1,35250799,3525,35,3525005,ON,N,512,510,20,25,35,45,15,10,5,10,5,25,40,45,30,30,50,35,50,25,20,15,10,5,10,35250799,500,60
194233,-79837728,43255090,2,35250800,3525,35,3525005,ON,N,503,505,35,25,30,35,5,5,5,5,10,45,50,30,25,30,45,40,35,25,15,10,15,5,5,35250800,480,50
193769,-79879483,43261441,1,35250801,3525,35,3525005,ON,N,529,530,15,10,10,20,5,5,0,10,5,35,40,30,30,30,45,40,45,55,35,30,25,30,10,35250801,430,130
193705,-79882423,43262687,2,35250802,3525,35,3525005,ON,N,411,410,30,15,15,10,5,0,5,0,0,25,45,40,40,25,35,30,30,15,15,10,15,10,5,35250802,365,55
220785,-79688224,43225309,2,35250803,3525,35,3525005,ON,N,450,455,20,25,20,25,5,5,5,5,5,25,20,20,30,30,40,45,45,60,25,15,15,0,0,35250803,430,55
220793,-79683425,43231320,0,35250804,3525,35,3525005,ON,N,1744,1745,130,105,80,90,15,15,20,20,20,100,140,185,125,110,140,125,125,110,85,50,25,15,10,35250804,1655,185
220769,-79673822,43218419,1,35250805,3525,35,3525005,ON,N,1041,1040,105,65,50,50,10,10,10,10,5,45,65,115,95,100,75,65,60,50,30,35,15,15,15,35250805,985,110
220777,-79662958,43216403,2,35250806,3525,35,3525005,ON,N,456,455,20,30,35,40,5,5,5,15,10,30,20,20,30,40,50,45,30,15,15,15,10,10,5,35250806,445,55
220809,-79653936,43214468,0,35250807,3525,35,3525005,ON,N,655,655,35,50,70,50,10,10,15,10,5,40,15,25,35,80,100,45,30,25,20,20,15,10,5,35250807,650,70
220801,-79651096,43203309,3,35250810,3525,35,3525005,ON,N,902,905,25,55,65,55,5,15,15,10,10,60,30,25,60,75,75,85,60,55,50,40,35,25,20,35250810,780,170
191241,-79763743,43122374,2,35250812,3525,35,3525005,ON,N,455,455,20,20,20,45,10,15,5,10,10,25,10,20,20,30,50,50,25,35,30,15,10,5,5,35250812,420,65
191265,-79739359,43117010,3,35250813,3525,35,3525005,ON,N,508,505,20,25,40,40,5,10,5,10,10,35,25,10,35,25,55,60,40,35,30,15,10,5,0,35250813,485,60
191233,-79778321,43077289,0,35250814,3525,35,3525005,ON,N,534,535,25,25,30,50,5,10,15,10,10,50,25,20,25,40,50,50,50,35,30,15,0,5,0,35250814,525,50
191225,-79822026,43098865,1,35250815,3525,35,3525005,ON,N,1415,1415,90,95,80,80,20,5,20,20,15,50,35,105,90,115,105,85,85,115,115,70,55,30,10,35250815,1210,280
188001,-79962579,43271750,3,35250826,3525,35,3525005,ON,N,835,830,60,85,60,45,10,10,10,10,10,40,35,35,80,75,90,65,45,55,20,10,10,10,5,35250826,820,55
187929,-79966279,43269917,2,35250827,3525,35,3525005,ON,N,354,355,15,25,25,25,5,5,5,5,0,15,10,15,25,30,30,25,30,15,25,10,10,10,5,35250827,305,60
187977,-79960216,43269357,0,35250828,3525,35,3525005,ON,N,349,350,35,20,15,15,5,5,5,0,5,15,20,15,15,20,30,40,40,20,15,5,5,10,0,35250828,320,35
187937,-79963555,43267592,1,35250829,3525,35,3525005,ON,N,515,515,15,20,25,20,5,5,5,0,10,30,35,30,20,30,35,40,50,45,35,50,20,5,10,35250829,420,120
187969,-79961412,43265246,2,35250830,3525,35,3525005,ON,N,501,500,10,25,30,35,5,5,10,10,5,30,45,40,30,35,50,40,25,20,40,20,10,15,5,35250830,450,90
187961,-79960651,43262957,3,35250831,3525,35,3525005,ON,N,1410,1410,20,10,20,30,5,5,5,5,5,45,35,40,35,50,50,65,75,145,105,100,130,170,285,35250831,645,790
187953,-79956053,43261070,1,35250832,3525,35,3525005,ON,N,677,675,5,5,5,15,0,5,5,5,0,15,25,15,20,10,25,30,30,35,30,30,65,105,215,35250832,250,445
187905,-79962995,43260157,4,35250833,3525,35,3525005,ON,N,344,345,15,5,15,35,5,5,5,10,10,25,10,10,20,15,35,30,35,25,20,10,10,20,10,35250833,310,70
187913,-79969421,43263992,1,35250834,3525,35,3525005,ON,N,409,410,25,15,15,40,5,10,10,15,5,25,15,15,35,25,35,50,20,35,25,20,15,10,0,35250834,395,70
187921,-79970042,43266547,0,35250835,3525,35,3525005,ON,N,432,435,20,25,15,25,0,5,5,5,5,20,10,25,35,30,40,40,35,25,20,20,25,20,10,35250835,365,95
187993,-79969713,43270309,1,35250836,3525,35,3525005,ON,N,459,460,35,25,20,25,5,5,0,5,5,25,30,35,25,30,45,45,45,30,15,15,10,10,5,35250836,435,55
188425,-79926240,43227838,1,35250843,3525,35,3525005,ON,N,1166,1165,65,90,100,95,15,20,20,20,20,85,75,80,65,75,90,95,80,60,45,25,20,10,5,35250843,1150,105
192473,-79783557,43244273,0,35250845,3525,35,3525005,ON,N,1705,1705,80,75,70,100,25,20,15,15,25,135,85,105,95,110,160,165,145,125,95,70,60,25,20,35250845,1550,270
192433,-79776203,43231663,2,35250846,3525,35,3525005,ON,N,963,965,20,15,25,15,5,5,5,0,5,20,30,30,15,30,30,40,75,100,100,140,115,95,60,35250846,465,510
193857,-79864935,43261048,2,35250847,3525,35,3525005,ON,N,1252,1250,110,115,115,140,30,20,25,25,30,130,80,60,95,85,75,85,65,35,25,20,5,5,5,35250847,1320,60
193425,-79896434,43272160,1,35250848,3525,35,3525005,ON,N,1107,1105,50,50,50,65,10,10,15,10,25,120,80,60,60,60,70,55,45,45,30,40,30,50,145,35250848,880,295
193097,-79713874,43222737,3,35250849,3525,35,3525005,ON,N,1139,1140,45,70,75,90,10,15,15,15,25,85,85,60,55,85,120,95,100,75,45,25,10,10,10,35250849,1120,100
192689,-79752840,43218700,2,35250850,3525,35,3525005,ON,N,1060,1060,65,30,40,55,15,5,5,15,10,70,85,70,85,75,80,80,75,75,50,50,35,25,25,35250850,935,185
192625,-79757698,43234893,1,35250851,3525,35,3525005,ON,N,2623,2625,180,165,165,160,30,45,25,35,30,210,195,160,155,170,175,200,170,130,120,90,75,40,35,35250851,2400,360
192793,-79757161,43229049,3,35250852,3525,35,3525005,ON,N,2010,2010,125,115,105,110,25,20,15,25,25,155,195,170,120,145,165,140,135,110,85,70,40,20,25,35250852,1900,240
193817,-79877317,43264603,3,35250853,3525,35,3525005,ON,N,1275,1275,135,115,90,105,20,20,20,25,15,135,85,90,95,90,105,75,65,35,25,15,10,5,0,35250853,1320,55
193841,-79866126,43254315,0,35250854,3525,35,3525005,ON,N,1200,1195,40,15,20,230,5,0,50,100,75,255,145,90,65,60,70,70,55,30,25,20,15,10,5,35250854,1375,75
193329,-79908629,43256430,3,35250855,3525,35,3525005,ON,N,1311,1310,35,50,45,330,10,15,40,130,135,285,115,75,50,70,80,50,45,20,10,20,15,10,5,35250855,1580,60
192297,-79781361,43218887,1,35250857,3525,35,3525005,ON,N,637,635,30,35,30,55,15,10,10,10,10,65,45,35,40,50,55,60,50,30,20,15,15,5,5,35250857,635,60
188617,-79914443,43209113,3,35250859,3525,35,3525005,ON,N,628,630,30,60,55,55,10,10,10,10,5,50,30,15,50,65,55,55,45,30,15,10,0,0,0,35250859,640,25
189241,-79881850,43213982,1,35250860,3525,35,3525005,ON,N,1811,1815,160,175,140,120,30,25,20,25,20,105,95,100,150,145,130,110,65,55,35,30,35,50,110,35250860,1670,260
189233,-79886668,43212127,3,35250861,3525,35,3525005,ON,N,499,500,35,50,45,45,10,10,10,5,15,30,25,30,40,50,50,30,25,15,10,0,5,0,0,35250861,520,15
188089,-80024483,43442848,3,35250862,3525,35,3525005,ON,N,545,545,30,30,35,35,10,5,10,10,10,30,20,25,40,35,35,50,45,40,30,20,20,5,5,35250862,495,80
188081,-80048996,43424417,2,35250863,3525,35,3525005,ON,N,582,580,10,20,20,40,5,5,10,15,10,45,15,10,40,30,50,60,60,55,65,45,15,10,5,35250863,500,140
188073,-80043181,43401904,3,35250864,3525,35,3525005,ON,N,542,545,30,35,40,35,10,10,10,0,5,35,25,20,35,50,40,45,60,25,35,10,15,10,10,35250864,510,80
188065,-80058589,43398100,0,35250865,3525,35,3525005,ON,N,459,460,30,30,35,35,5,10,10,10,5,20,15,15,35,45,45,30,30,45,25,10,10,0,5,35250865,450,50
187801,-80019729,43376644,1,35250866,3525,35,3525005,ON,N,571,570,25,25,50,50,10,15,10,5,10,45,20,25,35,50,60,65,40,35,20,10,5,5,5,35250866,575,45
188105,-80016382,43402032,0,35250867,3525,35,3525005,ON,N,513,515,15,25,45,55,10,10,10,10,10,35,10,5,20,45,60,55,45,45,30,20,5,0,5,35250867,510,60
188113,-80000611,43390684,2,35250868,3525,35,3525005,ON,N,419,420,15,15,40,40,5,10,5,15,5,40,15,10,25,20,50,50,30,20,20,20,5,0,5,35250868,410,50
188121,-79980234,43398501,3,35250869,3525,35,3525005,ON,N,539,540,25,45,45,50,5,10,5,15,15,30,10,15,35,40,60,50,35,40,30,15,0,5,5,35250869,530,55
188129,-79971931,43397918,0,35250870,3525,35,3525005,ON,N,784,785,30,55,80,65,15,15,15,15,10,35,15,15,40,70,80,80,65,45,45,25,15,15,10,35250870,745,110
188145,-79958212,43402513,2,35250871,3525,35,3525005,ON,N,558,555,25,30,40,45,5,10,10,15,5,45,15,10,35,35,60,65,50,30,35,25,15,5,5,35250871,530,85
188137,-79986552,43416018,1,35250872,3525,35,3525005,ON,N,700,700,25,40,65,55,15,15,10,10,10,40,25,15,30,60,85,60,65,55,40,20,10,5,5,35250872,680,80
188049,-79985223,43379695,3,35250873,3525,35,3525005,ON,N,691,690,40,30,55,75,15,20,10,10,15,50,25,25,45,50,75,70,50,25,30,15,5,15,5,35250873,685,70
188057,-79956411,43372061,0,35250874,3525,35,3525005,ON,N,702,705,20,45,60,70,15,10,15,15,10,40,20,20,30,50,85,55,60,55,35,30,10,15,5,35250874,675,95
193473,-79931647,43351481,3,35250875,3525,35,3525005,ON,N,715,715,25,45,65,60,5,15,10,10,15,50,30,15,40,45,60,85,65,45,30,15,25,10,10,35250875,685,90
193625,-79916199,43370234,2,35250876,3525,35,3525005,ON,N,453,455,25,25,40,45,10,10,10,15,10,30,20,15,30,25,55,40,35,15,20,10,15,5,0,35250876,455,50
193601,-79903856,43349175,0,35250877,3525,35,3525005,ON,N,614,615,20,25,30,40,10,10,10,0,10,40,20,30,15,25,60,40,30,25,25,25,35,35,80,35250877,440,200
193593,-79897686,43338477,3,35250878,3525,35,3525005,ON,N,484,485,30,30,40,35,10,5,5,5,5,25,20,25,15,50,35,35,25,35,20,10,15,10,20,35250878,430,75
193609,-79892996,43341057,1,35250879,3525,35,3525005,ON,N,733,730,25,40,30,45,5,10,5,10,15,65,40,45,40,40,60,80,65,45,45,30,20,10,20,35250879,665,125
193577,-79894523,43333319,0,35250880,3525,35,3525005,ON,N,545,545,45,25,30,30,0,5,5,10,5,30,25,30,30,35,45,40,40,35,25,25,20,25,15,35250880,465,110
193585,-79899925,43335866,2,35250881,3525,35,3525005,ON,N,645,645,25,25,35,45,10,10,15,5,5,35,35,30,45,35,50,55,35,35,40,20,30,20,60,35250881,530,170
193561,-79902445,43331550,0,35250882,3525,35,3525005,ON,N,844,840,60,60,90,70,15,15,15,15,15,35,25,55,60,70,85,70,45,25,15,25,25,20,10,35250882,825,95
193545,-79905040,43334734,3,35250883,3525,35,3525005,ON,N,586,585,55,45,55,45,10,5,15,10,10,25,35,50,70,55,60,45,20,10,10,5,5,0,0,35250883,620,20
193537,-79908695,43331868,2,35250884,3525,35,3525005,ON,N,589,590,30,60,55,60,10,15,5,15,5,30,10,25,40,80,70,55,15,15,20,10,0,0,5,35250884,595,35
193529,-79906097,43330217,1,35250885,3525,35,3525005,ON,N,569,570,40,55,45,60,0,10,15,15,15,40,20,20,45,65,60,50,25,25,15,5,5,0,5,35250885,605,30
193521,-79908798,43328039,3,35250886,3525,35,3525005,ON,N,544,545,35,40,40,60,15,10,15,10,5,30,25,35,50,45,50,40,40,25,10,5,0,5,0,35250886,570,20
193497,-79911155,43325833,2,35250887,3525,35,3525005,ON,N,728,730,45,45,80,95,20,30,15,25,10,35,30,35,45,80,90,70,30,25,10,10,5,10,0,35250887,805,35
193513,-79908111,43323416,1,35250888,3525,35,3525005,ON,N,527,530,25,40,45,50,10,10,10,5,10,35,15,25,40,45,60,50,35,20,15,10,10,10,0,35250888,530,45
193441,-79915248,43317789,3,35250889,3525,35,3525005,ON,N,556,555,75,45,35,35,10,5,5,10,10,30,50,55,60,50,40,25,20,15,10,5,5,0,0,35250889,575,20
193481,-79920216,43321316,0,35250890,3525,35,3525005,ON,N,446,445,25,35,50,45,10,10,10,0,10,20,20,25,30,50,50,45,25,10,10,5,5,0,0,35250890,470,20
193489,-79916373,43326607,3,35250891,3525,35,3525005,ON,N,504,500,25,40,60,45,10,10,10,10,5,25,20,10,40,65,60,35,35,15,10,0,5,0,0,35250891,520,15
193465,-79923680,43334307,1,35250892,3525,35,3525005,ON,N,1330,1330,120,85,75,75,15,15,15,15,20,70,165,135,115,110,80,75,70,50,40,25,15,15,15,35250892,1305,110
188041,-79977851,43323538,4,35250893,3525,35,3525005,ON,N,574,575,30,30,35,50,10,5,5,10,15,40,30,30,30,35,45,60,50,30,30,20,15,10,10,35250893,540,85
188033,-79990573,43339436,1,35250894,3525,35,3525005,ON,N,504,505,15,20,35,50,10,10,10,10,15,35,15,10,30,35,50,60,50,25,35,20,10,10,10,35250894,485,85
187793,-80031811,43355816,2,35250895,3525,35,3525005,ON,N,609,610,20,25,50,60,15,10,10,10,15,35,35,20,35,45,50,70,45,45,30,30,15,5,5,35250895,595,85
187777,-80028275,43313875,0,35250896,3525,35,3525005,ON,N,522,520,20,35,35,45,5,5,10,15,15,30,25,20,30,40,50,50,35,25,15,10,30,15,0,35250896,490,70
187561,-80088671,43325900,1,35250897,3525,35,3525005,ON,N,562,565,30,40,30,35,10,5,0,5,5,35,20,25,35,35,45,65,40,45,30,20,10,10,10,35250897,505,80
187769,-80061164,43296328,2,35250898,3525,35,3525005,ON,N,448,445,20,30,20,35,5,5,5,15,10,35,20,15,30,20,35,45,25,45,20,20,10,10,5,35250898,415,65
187545,-80126555,43270587,0,35250899,3525,35,3525005,ON,N,503,500,15,20,40,50,10,15,5,10,15,30,15,15,25,35,50,50,35,40,30,20,20,10,10,35250899,475,90
187761,-80076772,43259656,4,35250900,3525,35,3525005,ON,N,402,405,30,30,20,20,5,0,5,0,5,25,20,30,20,25,45,30,40,20,15,10,5,0,5,35250900,370,35
187537,-80118314,43257989,1,35250901,3525,35,3525005,ON,N,553,550,15,30,60,35,5,10,5,10,5,45,25,15,25,30,60,65,45,45,25,10,15,10,0,35250901,530,60
187025,-80126240,43240224,0,35250902,3525,35,3525005,ON,N,512,515,35,40,40,45,5,10,15,10,5,30,35,25,30,35,40,45,35,25,25,20,10,10,0,35250902,505,65
187017,-80147716,43212420,1,35250903,3525,35,3525005,ON,N,629,630,35,30,45,50,10,10,10,10,15,35,25,20,30,35,55,50,55,40,60,25,20,10,5,35250903,560,120
187009,-80098058,43186688,4,35250904,3525,35,3525005,ON,N,642,640,30,55,65,35,10,10,5,10,5,35,25,15,45,45,70,60,35,45,35,20,20,5,5,35250904,600,85
187153,-80078116,43219320,3,35250905,3525,35,3525005,ON,N,535,535,30,30,40,40,10,5,5,10,5,35,15,15,25,40,35,50,35,40,30,25,20,10,5,35250905,465,90
